,href,Text content,layer3
16,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%8E%E0%AE%B8%E0%AF%8D.%E0%AE%9A%E0%AF%8A%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B2%E0%AE%BF%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D,டி.எஸ்.சொக்கலிங்கம்,டி.எஸ்.சொக்கலிங்கம்
17,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%95%E0%AF%87._%E0%AE%9A%E0%AF%80%E0%AE%A9%E0%AE%BF%E0%AE%B5%E0%AE%BE%E0%AE%9A%E0%AE%A9%E0%AF%8D,டி.கே. சீனிவாசன்,டி.கே. சீனிவாசன்
18,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%95%E0%AF%87.%E0%AE%8E%E0%AE%B8%E0%AF%8D_%E0%AE%9A%E0%AE%95%E0%AF%8B%E0%AE%A4%E0%AE%B0%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D,டி.கே.எஸ் சகோதரர்கள்,டி.கே.எஸ் சகோதரர்கள்
19,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%95%E0%AF%87.%E0%AE%9A%E0%AE%BF%E0%AE%A4%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%B0%E0%AE%A8%E0%AE%BE%E0%AE%A4_%E0%AE%AE%E0%AF%81%E0%AE%A4%E0%AE%B2%E0%AE%BF%E0%AE%AF%E0%AE%BE%E0%AE%B0%E0%AF%8D,டி.கே.சிதம்பரநாத முதலியார்,டி.கே.சிதம்பரநாத முதலியார்
20,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%95%E0%AF%87.%E0%AE%B7%E0%AE%A3%E0%AF%8D%E0%AE%AE%E0%AF%81%E0%AE%95%E0%AE%AE%E0%AF%8D,டி.கே.ஷண்முகம்,டி.கே.ஷண்முகம்
21,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%9A%E0%AF%86%E0%AE%B2%E0%AF%8D%E0%AE%B5%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AF%8D,டி.செல்வராஜ்,டி.செல்வராஜ்
22,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%AA%E0%AE%BF._%E0%AE%B0%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%A9%E0%AE%AE%E0%AF%8D,டி.பி. ரத்தினம்,டி.பி. ரத்தினம்
23,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%AA%E0%AE%BF._%E0%AE%B0%E0%AE%BE%E0%AE%AF%E0%AF%8D_%E0%AE%9A%E0%AF%8C%E0%AE%A4%E0%AF%8D%E0%AE%B0%E0%AE%BF,டி.பி. ராய் சௌத்ரி,டி.பி. ராய் சௌத்ரி
24,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%AA%E0%AE%BF.%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%B2%E0%AE%9F%E0%AF%8D%E0%AE%9A%E0%AF%81%E0%AE%AE%E0%AE%BF,டி.பி.ராஜலட்சுமி,டி.பி.ராஜலட்சுமி
25,/wiki/%E0%AE%9F%E0%AE%BF.%E0%AE%B5%E0%AE%BF._%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AF%8D%E0%AE%AA%E0%AE%9A%E0%AE%BF%E0%AE%B5%E0%AE%AE%E0%AF%8D_%E0%AE%AA%E0%AE%BF%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AF%88,டி.வி. சாம்பசிவம் பிள்ளை,டி.வி. சாம்பசிவம் பிள்ளை
26,/wiki/%E0%AE%9F%E0%AF%82%E0%AE%9A%E0%AF%82%E0%AE%A9%E0%AF%8D,டூசூன்,டூசூன்
27,/wiki/%E0%AE%9F%E0%AF%87%E0%AE%A9%E0%AE%BF%E0%AE%AF%E0%AE%B2%E0%AF%8D_%E0%AE%AA%E0%AF%82%E0%AE%B0%E0%AF%8D,டேனியல் பூர்,டேனியல் பூர்
28,/wiki/%E0%AE%9F%E0%AF%87%E0%AE%A9%E0%AE%BF%E0%AE%AF%E0%AF%87%E0%AE%B2%E0%AF%8D_%E0%AE%AA%E0%AF%82%E0%AE%B0%E0%AF%8D_%E0%AE%A8%E0%AE%BF%E0%AE%A9%E0%AF%88%E0%AE%B5%E0%AF%81_%E0%AE%A8%E0%AF%82%E0%AE%B2%E0%AE%95%E0%AE%AE%E0%AF%8D,டேனியேல் பூர் நினைவு நூலகம்,டேனியேல் பூர் நினைவு நூலகம்
29,/wiki/%E0%AE%9F%E0%AF%87%E0%AE%B5%E0%AE%BF%E0%AE%9F%E0%AF%8D_%E0%AE%B7%E0%AF%81%E0%AE%B2%E0%AF%8D%E0%AE%AE%E0%AE%BE%E0%AE%A9%E0%AF%8D,டேவிட் ஷுல்மான்,டேவிட் ஷுல்மான்
30,/wiki/%E0%AE%9F%E0%AF%8A%E0%AE%AE%E0%AE%BF%E0%AE%A9%E0%AE%BF%E0%AE%95%E0%AF%8D_%E0%AE%9C%E0%AF%80%E0%AE%B5%E0%AE%BE,டொமினிக் ஜீவா,டொமினிக் ஜீவா
31,/wiki/%E0%AE%9F%E0%AF%8B%E0%AE%B0%E0%AE%A4%E0%AE%BF_%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AE%AE%E0%AF%82%E0%AE%B0%E0%AF%8D%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF,டோரதி கிருஷ்ணமூர்த்தி,டோரதி கிருஷ்ணமூர்த்தி
