,href,Text content,layer3
0,/wiki/Category:10%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81,Category:10ம் நூற்றாண்டு,Category:10ம் நூற்றாண்டு
1,/wiki/Category:11%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81,Category:11ம் நூற்றாண்டு,Category:11ம் நூற்றாண்டு
2,/wiki/Category:12%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81,Category:12ம் நூற்றாண்டு,Category:12ம் நூற்றாண்டு
3,/wiki/Category:13%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81,Category:13ம் நூற்றாண்டு,Category:13ம் நூற்றாண்டு
4,/wiki/Category:14%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81,Category:14ம் நூற்றாண்டு,Category:14ம் நூற்றாண்டு
5,/wiki/Category:15%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81,Category:15ம் நூற்றாண்டு,Category:15ம் நூற்றாண்டு
6,/wiki/Category:1613%E0%AE%B2%E0%AF%8D_%E0%AE%AE%E0%AE%B1%E0%AF%88%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B5%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1613ல் மறைந்தவர்கள்,Category:1613ல் மறைந்தவர்கள்
7,/wiki/Category:16%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81,Category:16ம் நூற்றாண்டு,Category:16ம் நூற்றாண்டு
8,/wiki/Category:17%E0%AE%AE%E0%AF%8D_%E0%AE%A8%E0%AF%82%E0%AE%B1%E0%AF%8D%E0%AE%B1%E0%AE%BE%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AF%81,Category:17ம் நூற்றாண்டு,Category:17ம் நூற்றாண்டு
9,/wiki/Category:1820%E0%AE%B2%E0%AF%8D_%E0%AE%AA%E0%AE%BF%E0%AE%B1%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B5%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1820ல் பிறந்தவர்கள்,Category:1820ல் பிறந்தவர்கள்
10,/wiki/Category:1850_%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1850 படைப்புகள்,Category:1850 படைப்புகள்
11,/wiki/Category:1851_%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1851 படைப்புகள்,Category:1851 படைப்புகள்
12,/wiki/Category:1852_%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1852 படைப்புகள்,Category:1852 படைப்புகள்
13,/wiki/Category:1853_%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1853 படைப்புகள்,Category:1853 படைப்புகள்
14,/wiki/Category:1854_%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1854 படைப்புகள்,Category:1854 படைப்புகள்
15,/wiki/Category:1854%E0%AE%B2%E0%AF%8D_%E0%AE%AA%E0%AE%BF%E0%AE%B1%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%B5%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1854ல் பிறந்தவர்கள்,Category:1854ல் பிறந்தவர்கள்
16,/wiki/Category:1855_%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1855 படைப்புகள்,Category:1855 படைப்புகள்
17,/wiki/Category:1856_%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1856 படைப்புகள்,Category:1856 படைப்புகள்
18,/wiki/Category:1857_%E0%AE%AA%E0%AE%9F%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D,Category:1857 படைப்புகள்,Category:1857 படைப்புகள்
