,href,Text content,layer3
0,/wiki/%E0%AE%B8%E0%AE%A9%E0%AE%BE%E0%AE%A4%E0%AE%A9_%E0%AE%B8%E0%AE%BE%E0%AE%B0%E0%AE%A4%E0%AE%BF,ஸனாதன ஸாரதி,ஸனாதன ஸாரதி
1,/wiki/%E0%AE%B8%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%88%E0%AE%AF%E0%AE%B0%E0%AF%8D,ஸுப்பையர்,ஸுப்பையர்
2,/wiki/%E0%AE%B8%E0%AF%8D%E0%AE%9F%E0%AE%BE%E0%AE%B2%E0%AE%BF%E0%AE%A9%E0%AF%8D_%E0%AE%9A%E0%AE%B0%E0%AE%B5%E0%AE%A3%E0%AE%A9%E0%AF%8D,ஸ்டாலின் சரவணன்,ஸ்டாலின் சரவணன்
3,/wiki/%E0%AE%B8%E0%AF%8D%E0%AE%9F%E0%AE%BE%E0%AE%B2%E0%AE%BF%E0%AE%A9%E0%AF%8D_%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%BE%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D,ஸ்டாலின் ராஜாங்கம்,ஸ்டாலின் ராஜாங்கம்
4,/wiki/%E0%AE%B8%E0%AF%8D%E0%AE%9F%E0%AF%86%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%BE_%E0%AE%AA%E0%AF%81%E0%AE%B0%E0%AF%82%E0%AE%B8%E0%AF%8D,ஸ்டெல்லா புரூஸ்,ஸ்டெல்லா புரூஸ்
5,/wiki/%E0%AE%B8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%80_%E0%AE%A4%E0%AE%B0%E0%AF%8D%E0%AE%AE%E0%AE%AE%E0%AF%8D,ஸ்திரீ தர்மம்,ஸ்திரீ தர்மம்
